Label,Se_axen_d4_1,Se_axen_d4_2,Se_axen_d4_3,Se_axen_d6_1,Se_axen_d6_2,Se_axen_d6_3,Se_axen_d8_1,Se_axen_d8_2,Se_axen_d8_3
SYNPCC7942_RS11935,45016,47147,52932,48299,38809,49080,27857,26127,37399
SYNPCC7942_RS11940,9575,9921,10111,10037,7664,9243,5917,5726,7715
SYNPCC7942_RS11945,5379,5638,4888,5742,4416,4708,3416,3450,3710
SYNPCC7942_RS11950,122600,103819,149957,123081,65159,108066,150001,45058,69910
SYNPCC7942_RS11955,5465,5963,6475,7648,4802,6386,5374,3796,5549
SYNPCC7942_RS11960,13169,14550,11439,12701,11315,10982,8210,8389,7785
SYNPCC7942_RS11965,4424,4146,5017,6294,3368,3584,4212,3005,4011
SYNPCC7942_RS11970,2380,2373,2063,2511,1931,2110,1188,1482,1643
SYNPCC7942_RS11975,39242,34365,25849,47340,31322,31525,14319,26457,25946
SYNPCC7942_RS11980,5428,5949,4153,4948,4505,4212,2346,3415,2811
SYNPCC7942_RS11985,21705,22573,19549,19449,16867,17220,12186,11746,10206
SYNPCC7942_RS11990,6040,6208,5314,5521,4840,5330,3236,3684,2912
SYNPCC7942_RS11995,2976,3256,2494,3090,2968,2912,1692,2134,1977
SYNPCC7942_RS12000,6936,6885,5518,7193,5912,6105,4896,4806,4740
SYNPCC7942_RS12005,2814,3037,2561,2743,2394,1953,1196,2094,2374
SYNPCC7942_RS12010,4080,3963,3920,4879,3726,4085,2546,3701,3916
SYNPCC7942_RS12015,15494,16642,14791,18148,14739,16551,8600,14297,16959
SYNPCC7942_RS12020,23805,24538,25482,22706,16634,20749,11043,11372,19723
SYNPCC7942_RS12025,7793,7664,6551,8875,6683,8286,5190,5581,6586
SYNPCC7942_RS12030,1543,1502,1470,1669,1152,1623,707,792,1072
SYNPCC7942_RS12035,18815,21672,17581,17861,18144,17363,10443,13403,11673
SYNPCC7942_RS12040,71064,74080,70179,68142,61494,68705,39319,45537,44942
SYNPCC7942_RS12045,712,681,614,428,436,240,224,356,412
SYNPCC7942_RS12050,2604,2736,2084,2558,1990,2272,1336,1638,1718
SYNPCC7942_RS12055,2060,2164,1720,2036,1836,1894,954,1350,1282
SYNPCC7942_RS12060,780,916,632,854,828,682,386,582,624
SYNPCC7942_RS12065,9084,10743,8351,9949,10231,9706,4634,8906,8191
SYNPCC7942_RS12070,5584,6382,5444,6364,5191,6035,3031,4820,4302
SYNPCC7942_RS12075,2968,3348,2502,3002,2696,2520,1334,2090,2372
SYNPCC7942_RS12080,2680,2752,2038,2866,2462,2716,1100,1978,1768
SYNPCC7942_RS12085,18149,20259,15861,14937,16662,16654,7715,11889,8814
SYNPCC7942_RS12090,1368,1482,1030,1310,1179,964,594,866,756
SYNPCC7942_RS12095,25262,23329,26743,29304,22270,28373,15607,17827,18861
SYNPCC7942_RS13605,819,834,737,1207,985,1016,398,648,776
SYNPCC7942_RS12100,2550,2910,2227,3198,2387,2480,1680,1922,2366
SYNPCC7942_RS12105,1036,1278,962,884,888,914,456,626,682
SYNPCC7942_RS12110,10822,11797,9337,11772,10820,10250,4690,8707,8296
SYNPCC7942_RS12115,36339,38363,42768,41773,31790,42418,23458,20425,24910
SYNPCC7942_RS12120,3436,3663,3634,3622,2867,3002,1920,1764,2408
SYNPCC7942_RS12125,2406,2390,2385,2444,2246,2633,1282,1268,1518
SYNPCC7942_RS12130,12374,12284,12777,9656,8849,10672,5782,4352,5030
SYNPCC7942_RS12135,15773,16167,16831,11083,11201,13859,7948,5221,5798
SYNPCC7942_RS12140,3907,4278,3640,4392,3840,4117,2158,2840,3472
SYNPCC7942_RS12145,4466,4831,4540,4964,4198,4408,2210,3285,3236
SYNPCC7942_RS12155,7178,6508,5944,6797,5465,6034,3194,3545,4038
SYNPCC7942_RS12160,11739,11230,9522,10105,8294,9309,5438,6419,6698
SYNPCC7942_RS12165,5658,6044,5182,6615,5645,5624,2776,4629,4476
SYNPCC7942_RS12170,4796,4730,4849,4910,4084,4790,2382,2936,2825
SYNPCC7942_RS12175,6585,7099,5330,6130,5069,4938,3881,4562,3845
SYNPCC7942_RS12180,11213,11798,9613,10891,8664,8679,7282,6853,6146
SYNPCC7942_RS12185,430,574,382,516,430,349,248,275,449
SYNPCC7942_RS12190,54292,53681,53832,74150,52429,69476,38425,47746,52615
SYNPCC7942_RS12195,2311,2174,1727,1504,1531,1396,832,982,894
SYNPCC7942_RS12200,19546,10339,31116,26977,13463,15323,23139,14475,14152
SYNPCC7942_RS12205,4287,4825,3736,4998,4280,4110,2462,3850,4134
SYNPCC7942_RS12210,3964,4278,4142,3577,3573,3097,2220,2541,3023
SYNPCC7942_RS13840,1936,2048,1874,1674,1632,1605,1096,1101,1152
SYNPCC7942_RS12220,57,76,34,50,46,48,50,34,28
SYNPCC7942_RS12225,262,304,230,272,248,164,116,190,178
SYNPCC7942_RS12230,11690,12846,10911,13250,12373,12803,6538,9350,9395
SYNPCC7942_RS12235,5405,6020,6143,7177,6161,7771,3423,4698,4596
SYNPCC7942_RS12240,1200,1308,1038,1242,978,1134,752,911,840
SYNPCC7942_RS12245,16045,19653,14278,14969,17047,17441,9532,13940,11112
SYNPCC7942_RS12250,8688,9097,6980,11553,9017,9674,3938,8178,7018
SYNPCC7942_RS12255,1287,1028,988,1512,1112,1382,586,846,826
SYNPCC7942_RS12260,4568,4538,4594,4531,3702,4231,3262,2862,3659
SYNPCC7942_RS12265,2906,3150,2466,3593,3050,3138,2558,2366,2504
SYNPCC7942_RS12270,9381,9592,8090,8885,7308,7214,4821,6249,7079
SYNPCC7942_RS12275,1336,1460,1020,1314,1172,1006,582,984,957
SYNPCC7942_RS12280,3974,4284,3300,4378,4481,4092,2044,3850,3098
SYNPCC7942_RS12285,1248,1334,972,1214,995,1110,564,822,1034
SYNPCC7942_RS12290,2728,4216,2900,6476,6674,6010,2350,7126,3223
SYNPCC7942_RS12295,9461,11208,9250,12100,10481,10267,6824,8920,9390
SYNPCC7942_RS12300,8279,8074,6096,9356,7482,7081,3642,5872,4960
SYNPCC7942_RS12305,10037,11335,8836,9794,9274,9662,5484,7339,7346
SYNPCC7942_RS12310,19011,20697,18085,21474,18606,20516,10910,15106,15765
SYNPCC7942_RS12315,5923,5844,5758,5272,4093,4440,3730,2350,3341
SYNPCC7942_RS12320,2790,2549,2256,2458,2136,1948,1617,1578,1598
SYNPCC7942_RS12325,7500,8250,6437,6701,6334,5083,5151,5096,4252
SYNPCC7942_RS12330,6296,7691,6990,5781,6022,7420,3869,4335,4227
SYNPCC7942_RS12335,7126,7434,5964,7428,6183,6745,3546,4642,4306
SYNPCC7942_RS12340,6448,6893,5733,7456,5965,5677,3382,4968,5554
SYNPCC7942_RS12345,2433,2780,2256,2976,2460,2600,1556,2090,2068
SYNPCC7942_RS12350,17487,18250,17097,17689,14020,17039,10101,10168,12067
SYNPCC7942_RS12355,5318,5286,5655,5497,4428,5547,2448,3412,3622
SYNPCC7942_RS12360,7716,7752,7234,8523,6323,7828,3612,5172,5919
SYNPCC7942_RS12365,11343,12675,11333,14149,10752,11345,8760,9664,11162
SYNPCC7942_RS12370,1682,1985,1520,1882,1476,1466,930,1362,1570
SYNPCC7942_RS12375,2836,2665,2824,2703,2255,2715,1616,1558,1808
SYNPCC7942_RS12380,42756,44449,42039,46698,37952,44802,24933,30595,33101
SYNPCC7942_RS12385,4196,4721,3806,3956,4134,3564,2546,3032,2745
SYNPCC7942_RS12390,708,706,634,988,742,782,342,584,758
SYNPCC7942_RS12395,17743,17573,13619,13326,14028,13968,8921,8789,7467
SYNPCC7942_RS12400,101178,99170,92528,93867,75172,84056,53144,55467,58398
SYNPCC7942_RS12405,10208,10031,9093,10301,8192,9963,5792,6727,6708
SYNPCC7942_RS12410,12782,12394,11693,12904,10149,13259,7273,8409,7219
SYNPCC7942_RS12415,10858,10658,9299,10368,9361,10982,5906,7592,6309
SYNPCC7942_RS12420,6722,6903,5504,7024,6760,6214,3604,5617,4585
SYNPCC7942_RS12425,1264,1528,1302,1206,1218,1430,686,919,1000
SYNPCC7942_RS12430,64702,69145,62263,81953,65711,72420,43175,64201,65960
SYNPCC7942_RS12435,4230,4452,4069,4257,3955,4157,2815,4008,4002
SYNPCC7942_RS12440,24850,25884,23697,31439,22891,28385,15176,19159,22744
SYNPCC7942_RS12445,42540,42462,42795,47535,37788,44615,31629,31695,31427
SYNPCC7942_RS12450,35516,33302,27381,30839,25975,24240,19067,16941,16319
SYNPCC7942_RS12455,21893,21695,19173,19561,16664,16144,11654,10884,10617
SYNPCC7942_RS12460,11699,11676,10915,9086,8589,7780,4802,5586,4879
SYNPCC7942_RS12465,13582,15103,12084,12793,12323,10987,6032,8375,7564
SYNPCC7942_RS12470,11551,12227,9897,10223,9914,9821,5546,7006,6568
SYNPCC7942_RS12475,7155,7992,6422,8454,6808,7019,3636,5386,5443
SYNPCC7942_RS12480,7513,7880,6296,7853,6468,6847,3700,5454,5051
SYNPCC7942_RS12485,2646,3324,2358,2668,2395,2318,1382,1845,1780
SYNPCC7942_RS12490,8668,9166,9854,10529,8241,10784,5526,6092,6339
SYNPCC7942_RS12495,1134,1016,938,2066,1910,2328,540,712,662
SYNPCC7942_RS12500,5255,5172,4466,3972,4520,4482,2016,2908,2948
SYNPCC7942_RS12505,12250,12522,12392,11602,10726,12967,5866,7635,7677
SYNPCC7942_RS12510,13485,13523,15934,12271,10627,13051,6267,5700,5611
SYNPCC7942_RS12515,514,612,564,492,514,422,224,416,418
SYNPCC7942_RS12520,18848,20604,16849,16591,16679,15168,9660,12676,10471
SYNPCC7942_RS12525,4738,4594,3455,6000,4477,4222,2114,3845,4653
SYNPCC7942_RS12530,50145,44451,39033,73076,47305,54035,26686,44382,53706
SYNPCC7942_RS12535,15817,14660,12750,20388,14346,13198,5494,11994,15772
SYNPCC7942_RS12540,1850,1918,1604,1858,1612,1589,1022,1268,1219
SYNPCC7942_RS12545,320985,289172,318563,337453,235834,231252,252632,209345,182443
SYNPCC7942_RS12550,6201,7287,5756,5801,5591,5294,3592,4014,3700
SYNPCC7942_RS12555,14237,13938,12398,16303,13007,15570,8665,11602,10565
SYNPCC7942_RS12560,13455,15224,13759,16902,13240,14184,9779,11839,13248
SYNPCC7942_RS12565,15875,18039,15766,15191,15082,15246,7698,12863,12337
SYNPCC7942_RS12570,21993,26851,20153,19768,24899,21072,10106,17016,11579
SYNPCC7942_RS14200,1880,2051,1623,1886,1618,1432,968,1214,1152
SYNPCC7942_RS12575,5161,5656,4134,4038,4356,3760,1894,3383,3088
SYNPCC7942_RS12580,3125,3579,2678,3643,2965,2953,2012,2499,3222
SYNPCC7942_RS12585,11396,10748,10579,13367,9693,10600,6455,9478,11097
SYNPCC7942_RS12590,13324,12284,15314,18267,11121,12787,9740,10751,11925
SYNPCC7942_RS13845,17674,15164,18417,19011,13508,19772,11114,10819,13011
SYNPCC7942_RS12600,11280,11381,11670,11071,9771,11624,5176,7382,9271
SYNPCC7942_RS12610,168881,166285,189381,166469,147154,208275,94691,106148,122955
SYNPCC7942_RS12615,10254,10165,10514,10759,8754,9889,4682,6718,8069
SYNPCC7942_RS14105,25751,24111,29667,25661,20069,28132,13265,16305,19553
SYNPCC7942_RS13855,102694,95897,118835,120787,81209,114880,68300,63430,85757
SYNPCC7942_RS12620,9907,10141,9506,10077,8122,10585,5763,6611,6532
SYNPCC7942_RS12625,7332,7515,7060,6945,6306,7030,3611,5085,4613
SYNPCC7942_RS12630,438,444,356,440,267,306,166,248,304
SYNPCC7942_RS12635,878,854,719,820,700,566,364,578,500
SYNPCC7942_RS12640,30808,30230,26714,26915,21534,23048,15882,15908,14740
SYNPCC7942_RS12645,1458,1608,1236,1254,1138,1006,620,912,984
SYNPCC7942_RS12650,664,778,628,624,472,526,310,374,430
SYNPCC7942_RS12655,5015,5024,4562,4134,3474,3942,2237,2462,2532
SYNPCC7942_RS12660,7004,7134,5802,7398,5657,5984,3534,4270,4216
SYNPCC7942_RS12665,18548,18785,17341,17725,15181,15893,9201,10617,9932
SYNPCC7942_RS12670,19433,19279,18559,18909,15072,18688,12498,11169,10601
SYNPCC7942_RS12675,32368,33266,32549,29632,24510,25931,17373,15340,17887
SYNPCC7942_RS12680,45942,47362,47855,44654,36284,41030,27743,23625,24679
SYNPCC7942_RS12685,4765,5477,5115,4814,3862,3908,3072,2521,3451
SYNPCC7942_RS12690,64257,72552,61370,76010,67975,67505,42055,60030,56774
SYNPCC7942_RS12695,1846,2124,1812,1830,1738,1798,956,1354,1628
SYNPCC7942_RS12700,18106,18791,19280,13080,10733,12357,14278,8028,8732
SYNPCC7942_RS12705,480,434,422,362,310,360,266,254,196
SYNPCC7942_RS12710,714,774,653,702,554,764,556,544,616
SYNPCC7942_RS12715,19129,18785,17598,29230,15844,17229,17166,13762,19853
SYNPCC7942_RS12720,48613,41082,53306,60469,31006,41747,42231,26593,34526
SYNPCC7942_RS12725,7766,8551,6663,7934,8256,7090,3412,6814,6149
SYNPCC7942_RS12730,4514,4316,4035,4847,4480,4471,1974,3742,3208
SYNPCC7942_RS12735,7223,7367,6509,8340,6796,7812,4956,5749,6532
SYNPCC7942_RS12740,2389,2816,2246,2916,2304,2490,1437,2058,2474
SYNPCC7942_RS12745,24886,27158,22775,30412,25426,27627,13728,23726,23371
SYNPCC7942_RS12755,9266,9647,9107,10618,7756,8736,5673,5802,7054
SYNPCC7942_RS12760,3010,3864,2735,3248,3678,3672,1682,3056,2323
SYNPCC7942_RS12765,5320,5181,5132,5676,4750,5517,2764,3701,3408
SYNPCC7942_RS12770,152,190,152,154,144,140,104,88,134
SYNPCC7942_RS12775,1358,1407,1222,1298,1100,1318,644,824,906
SYNPCC7942_RS12780,6526,6672,6015,6020,4811,5193,3409,3733,3577
SYNPCC7942_RS12785,8391,8760,7023,7153,7288,6801,4005,4856,3712
SYNPCC7942_RS12790,15098,14911,15019,15481,12910,17544,8443,10059,10860
SYNPCC7942_RS12795,1208,1204,1011,1108,960,1054,544,646,654
SYNPCC7942_RS12800,5114,5220,4796,4568,3468,4205,3070,2584,2956
SYNPCC7942_RS12805,2337,2802,2382,2360,2148,2026,1367,1496,1928
SYNPCC7942_RS14110,747,960,794,1114,906,974,496,680,622
SYNPCC7942_RS12815,36307,38454,32301,41478,36740,38543,17687,31127,24670
SYNPCC7942_RS12820,39882,42903,39034,52454,41574,49510,30968,37202,38895
SYNPCC7942_RS12825,101527,102846,101929,113109,88026,107862,54888,71346,74233
SYNPCC7942_RS12830,1847,2048,1519,2071,1453,1730,1073,1151,1476
SYNPCC7942_RS12835,1482,1680,1374,1858,1613,1656,878,1334,1628
SYNPCC7942_RS12840,29218,25770,26008,38266,33221,34800,16155,29264,24518
SYNPCC7942_RS12845,22145,21989,20729,20366,19964,23709,15044,16193,12821
SYNPCC7942_RS12850,18548,19515,16750,18185,15829,15569,11526,13749,12951
SYNPCC7942_RS12855,7497,7197,7064,9192,6449,7724,4960,5327,6868
SYNPCC7942_RS12860,4710,5376,3972,5084,4472,4119,2611,3554,3483
SYNPCC7942_RS12865,13185,14047,11070,13960,12444,12604,6870,11069,10736
SYNPCC7942_RS12870,19250,19073,21046,18422,15007,18777,11112,10862,12301
SYNPCC7942_RS12875,3583,4109,3350,4231,3481,3676,2172,3235,3061
SYNPCC7942_RS12880,14185,16945,13912,13774,13149,12815,7009,10733,11076
SYNPCC7942_RS12885,39180,43001,37134,50962,35430,38397,30067,30776,36892
SYNPCC7942_RS12890,2738,2878,2380,2974,2108,2320,1668,1598,2026
SYNPCC7942_RS12895,4851,4474,6103,5757,3804,6018,3723,3042,4115
SYNPCC7942_RS12900,16210,18454,13159,14946,12511,11371,8391,10394,11393
SYNPCC7942_RS12905,42,28,36,38,36,38,34,28,38
SYNPCC7942_RS12910,350,380,320,382,304,422,162,270,260
SYNPCC7942_RS12915,1492,1612,1520,1502,1255,1522,954,984,1217
SYNPCC7942_RS12920,5278,5420,5008,6234,4604,5115,3265,3403,4027
SYNPCC7942_RS12925,230,262,236,272,212,248,134,206,220
SYNPCC7942_RS12930,5045,6249,4732,4953,4668,4555,3278,3812,3690
SYNPCC7942_RS12935,1815,1828,1580,2011,1643,1986,946,1429,1204
SYNPCC7942_RS12940,2541,2664,2262,2475,1690,1794,912,1518,2765
SYNPCC7942_RS12945,7070,7588,7036,7388,5953,5825,3980,4750,5822
SYNPCC7942_RS12950,266,320,290,268,216,296,120,174,216
SYNPCC7942_RS12955,1682,1866,1557,1786,1692,1716,880,1396,1418
SYNPCC7942_RS12960,1400,1416,1446,1578,1057,1468,656,834,1022
SYNPCC7942_RS12965,6188,7103,6442,7789,6532,7574,3112,4966,5567
SYNPCC7942_RS12970,1818,1910,1816,1624,1426,1428,802,1016,1076
SYNPCC7942_RS12975,1466,1689,1587,1804,1488,1841,1018,964,1074
SYNPCC7942_RS12980,14501,15024,17240,16857,13729,18471,10015,9455,9884
SYNPCC7942_RS12985,17922,19537,20858,20848,18435,22596,9615,13055,14220
SYNPCC7942_RS12990,7577,8190,8339,8687,7567,8880,3840,5374,5555
SYNPCC7942_RS12995,16869,19173,18751,20975,17697,19753,9611,11852,13188
SYNPCC7942_RS13000,1639,1457,1410,1574,1364,1642,896,1100,1254
SYNPCC7942_RS13005,24039,26981,22350,22688,22258,20413,15048,19434,18039
SYNPCC7942_RS13010,1596,1733,1490,1763,1418,1996,814,1218,1378
SYNPCC7942_RS13015,44589,48760,40067,49706,43013,44423,27056,37017,37000
SYNPCC7942_RS13020,29117,26917,23226,38361,26564,33682,16568,23246,27731
SYNPCC7942_RS13025,8282,8813,7081,8694,7671,7828,3760,6424,6016
SYNPCC7942_RS13030,5842,6170,5149,4987,4516,5241,3317,3602,2746
SYNPCC7942_RS13035,6996,7502,6277,5805,5676,5565,3571,3993,3988
SYNPCC7942_RS13040,21461,23372,21940,20931,18928,19734,10336,14820,14941
SYNPCC7942_RS13045,894,974,820,862,858,796,434,582,650
SYNPCC7942_RS13050,956,1114,822,980,838,728,518,626,602
SYNPCC7942_RS13055,4516,4581,3758,3916,3156,3095,1924,2424,2392
SYNPCC7942_RS13060,4782,4907,3763,3710,3975,3342,1797,2808,2640
SYNPCC7942_RS13065,16279,17655,15397,19768,16700,19204,8781,15278,15715
SYNPCC7942_RS13070,2890,2120,4142,3073,1414,2190,3316,1144,1634
SYNPCC7942_RS13075,1418,1510,1400,1714,1550,1572,700,1376,1482
SYNPCC7942_RS13080,526,442,460,514,494,370,216,412,464
SYNPCC7942_RS13085,2499,2454,2212,3004,2429,2662,1350,2305,2438
SYNPCC7942_RS13090,239,264,108,175,215,170,48,126,129
SYNPCC7942_RS13095,7672364,8099534,5653597,6318338,5237990,3254571,4042510,4120207,5705741
SYNPCC7942_RS13100,2861,2904,2800,2635,2121,2326,1164,1353,1454
SYNPCC7942_RS13105,14914,14893,14892,12376,10891,12011,9229,10056,11603
SYNPCC7942_RS13110,818661,769046,294986,620163,279582,130170,359655,480181,855653
SYNPCC7942_RS13115,10764,10698,10448,10910,9615,11196,6017,8476,8127
SYNPCC7942_RS13120,2706,3215,2310,2396,2578,1988,1210,1784,1810
SYNPCC7942_RS13125,3308,3597,3275,3258,2779,3162,1682,1958,2042
SYNPCC7942_RS13130,4728,5189,4417,5200,4817,4749,2642,4190,4477
SYNPCC7942_RS13135,24931,27619,24394,26189,23371,23746,13606,20808,20783
SYNPCC7942_RS13140,1690,1792,1400,1927,1506,1908,866,1158,1161
SYNPCC7942_RS13145,1396,1586,1248,1310,1254,1038,638,1018,1006
SYNPCC7942_RS13150,2066,2322,1710,1960,1868,1824,992,1488,1246
SYNPCC7942_RS13155,35998,36214,33922,40161,32157,41130,26773,29833,27840
SYNPCC7942_RS13160,2863,3199,2735,3034,3256,3328,1671,2715,2240
SYNPCC7942_RS13165,814,924,812,894,848,906,492,822,926
SYNPCC7942_RS13170,1668,1546,1414,1488,1362,1862,1038,996,1074
SYNPCC7942_RS13175,1902,1879,1572,1770,1603,1591,902,1344,1246
SYNPCC7942_RS13180,6693,7418,5930,6506,6220,6130,3852,5183,5258
SYNPCC7942_RS13185,3654,4420,3510,3797,3194,3060,2329,2485,3047
SYNPCC7942_RS13190,9297,9773,13299,9058,6184,8310,10352,2686,2098
SYNPCC7942_RS13195,6627,6819,8128,4428,3806,4132,4396,1774,1561
SYNPCC7942_RS13200,2524,2971,2562,2286,1942,1754,1710,1344,1188
SYNPCC7942_RS13205,70546,63218,66209,73381,52908,72807,46437,40692,43602
SYNPCC7942_RS13210,1949,1732,1435,1760,1217,1232,978,1014,1485
SYNPCC7942_RS13215,4114,3970,3142,4238,3552,3484,2036,2860,2827
SYNPCC7942_RS13220,6966,7491,5939,7058,6098,6362,3823,5230,4853
SYNPCC7942_RS13225,17327,18348,15317,17255,15893,16281,9716,12784,11127
SYNPCC7942_RS13230,922,994,790,904,816,678,430,626,566
SYNPCC7942_RS13235,2744,3044,2504,3056,2952,2961,1240,1821,1972
SYNPCC7942_RS13240,1184,1194,932,1190,974,926,520,808,860
SYNPCC7942_RS13245,4234,3466,3402,4427,3319,3856,2249,2230,3115
SYNPCC7942_RS13250,2386,2114,1834,2541,1660,1758,1006,1188,2312
SYNPCC7942_RS13255,15432,13126,14299,23054,14207,18152,8671,12252,17163
SYNPCC7942_RS13260,15959,14896,14458,21466,16702,18854,7795,13408,15283
SYNPCC7942_RS13265,7959,6766,7064,10074,7377,9254,4025,5595,6638
SYNPCC7942_RS13270,18231,19330,17376,18904,15137,15878,12750,10874,13138
SYNPCC7942_RS13275,20088,20067,18554,18096,17198,17611,9397,12961,12764
SYNPCC7942_RS13280,1152,1394,956,1227,1114,1096,614,870,879
SYNPCC7942_RS13285,23346,21884,21485,26823,24547,28751,14193,23601,22074
SYNPCC7942_RS13290,20391,20555,21617,18246,16038,18208,12782,10121,10157
SYNPCC7942_RS13295,3134,3602,2795,2810,2566,2520,1586,1786,1566
SYNPCC7942_RS13300,4108,4209,3540,4898,3990,4275,2555,3366,3433
SYNPCC7942_RS13305,20143,20472,18524,20521,16835,18403,11311,13040,13519
SYNPCC7942_RS13310,2246,2278,2318,2437,2150,2724,1325,1432,1548
SYNPCC7942_RS13335,4019,3817,4196,5345,4317,5822,2888,3911,4266
SYNPCC7942_RS13640,788,758,508,674,560,552,286,496,326
SYNPCC7942_RS13345,696,636,490,778,698,532,334,482,410
SYNPCC7942_RS13350,2881,2633,2376,2938,2402,2102,1092,1942,2242
SYNPCC7942_RS13355,6221,5369,4301,7937,5927,6401,2236,5527,4211
SYNPCC7942_RS13360,2050,1964,1249,1936,1621,976,452,1486,1778
SYNPCC7942_RS13365,1054,1176,1086,1372,1154,1216,580,1012,988
SYNPCC7942_RS13370,572,552,462,626,456,478,250,458,512
SYNPCC7942_RS13375,344,364,310,474,350,384,144,344,298
SYNPCC7942_RS13380,520,414,410,514,510,450,214,386,316
SYNPCC7942_RS13390,366,362,336,530,396,504,170,324,331
SYNPCC7942_RS13395,146,182,194,220,212,228,124,186,214
SYNPCC7942_RS13400,584,616,420,804,638,784,334,520,718
SYNPCC7942_RS13405,636,578,566,752,548,730,402,498,568
SYNPCC7942_RS13410,512,460,376,610,472,486,214,408,468
SYNPCC7942_RS13415,329,320,260,358,274,330,162,290,324
SYNPCC7942_RS13420,680,694,562,814,656,690,332,554,640
SYNPCC7942_RS13425,832,768,622,920,742,754,356,602,638
SYNPCC7942_RS13430,516,522,428,542,604,516,262,434,404
SYNPCC7942_RS13435,96,120,80,148,106,70,60,78,114
SYNPCC7942_RS13440,650,686,558,822,778,698,332,526,676
SYNPCC7942_RS13445,238,180,152,280,162,190,122,214,196
SYNPCC7942_RS13450,1044,972,812,1330,974,1046,412,826,830
SYNPCC7942_RS13455,2180,2416,1860,2495,2162,2040,1170,1848,2222
SYNPCC7942_RS13460,126,132,112,162,126,98,56,90,96
SYNPCC7942_RS13465,3164,3580,3435,4064,3538,3970,2258,3102,3658
SYNPCC7942_RS13470,2096,2084,1992,2100,2014,2300,1142,1692,1935
SYNPCC7942_RS14205,652,694,626,720,533,708,408,542,596
SYNPCC7942_RS13480,6656,6099,6545,6647,5762,6749,3767,3981,4335
SYNPCC7942_RS13485,6513,6599,7353,7313,5153,6453,4135,3624,4190
SYNPCC7942_RS13490,3067,3154,3323,2112,1826,2256,1140,978,976
SYNPCC7942_RS13495,836,754,696,768,622,630,416,540,818
SYNPCC7942_RS13500,2118,1961,1610,2596,1575,2082,1076,1574,2186
SYNPCC7942_RS13505,32050,28919,29814,39757,26188,36277,20264,24078,30019
SYNPCC7942_RS14115,659,694,464,554,487,414,234,418,376
SYNPCC7942_RS13515,222,264,240,300,218,244,146,210,228
SYNPCC7942_RS13520,216,243,190,298,224,262,96,136,180
SYNPCC7942_RS13860,271,266,282,332,262,260,146,222,314
SYNPCC7942_RS14295,8,4,6,10,8,6,4,10,14
SYNPCC7942_RS13525,1198,1330,1208,1746,1504,1766,848,1388,1410
SYNPCC7942_RS13530,8449,8307,7303,10318,7788,8615,4498,6618,8630
SYNPCC7942_RS13535,250,324,270,292,252,268,154,176,178
SYNPCC7942_RS14300,160,188,120,150,146,134,64,130,142
SYNPCC7942_RS13540,1374,1416,1086,1612,1382,1178,678,1152,1154
SYNPCC7942_RS13545,410,456,416,552,478,494,230,414,332
SYNPCC7942_RS13550,742,690,560,768,660,722,364,616,666
SYNPCC7942_RS13555,19122,16998,21918,12799,12588,19998,3824,8941,8735
SYNPCC7942_RS13560,6473,6394,7022,4872,4604,6454,1522,3704,3514
SYNPCC7942_RS13565,1482,1552,1480,1428,1236,1316,620,934,1250
SYNPCC7942_RS13570,3996,3889,3393,4419,3574,3577,2034,2926,2867
SYNPCC7942_RS13575,94,112,68,116,92,78,70,80,70
SYNPCC7942_RS14125,1520,1530,1362,1414,1358,1160,814,1190,1224
SYNPCC7942_RS13590,2125,2102,1716,2256,2020,1898,978,1674,1750
SYNPCC7942_RS13595,2176,2271,2252,2907,2299,2575,1276,2212,2418
SYNPCC7942_RS13330,1578,1667,1900,2260,1882,2463,1306,1598,1760
HTX97_RS00010,266,364,250,274,336,308,172,242,270
HTX97_RS00015,5410,5836,4514,6955,4801,4504,3272,4747,6298
HTX97_RS00020,1560,1846,1354,1806,1431,1496,917,1344,1416
HTX97_RS00025,522,456,414,542,412,486,302,350,354
HTX97_RS00030,1090,1294,876,1330,1050,1072,606,1046,996
HTX97_RS00035,14,12,12,10,14,18,6,8,10
HTX97_RS00040,226,264,266,314,266,224,154,182,216
